s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
26.9666390, 89634.9106601, 43126.3962191, 0.9764984, -0.0186964, 13.2625089, 4.4754962
27.9654034, 89634.0791134, 43126.9715493, 0.9536233, -0.0244862, 13.5953696, 4.4335903
28.9641678, 89633.2796760, 43127.5539752, 0.9283327, -0.0268000, 13.9172663, 4.3920767
29.9629322, 89632.4773471, 43128.1722556, 0.8995722, -0.0301703, 14.2289704, 4.3509519
30.9616966, 89631.6922812, 43128.8165735, 0.8668733, -0.0339332, 14.5311648, 3.8450569
31.9604610, 89630.9379112, 43129.4802578, 0.8310427, -0.0375673, 14.7930850, 2.7531566
32.9592254, 89630.2138532, 43130.1674109, 0.7912403, -0.0424044, 14.9778127, 1.4356516
33.9579898, 89629.5222465, 43130.8817931, 0.7463841, -0.0461719, 15.0732421, 0.4446174
34.9567542, 89628.8569907, 43131.6345550, 0.7017869, -0.0423607, 15.1026741, 1.2687505
35.9555186, 89628.2303553, 43132.4070652, 0.6620863, -0.0372637, 15.1863468, 2.3249928
36.9542830, 89627.6340714, 43133.2003547, 0.6280214, -0.0314395, 15.3384931, 3.5004122
37.9530474, 89627.0598860, 43134.0162912, 0.5992814, -0.0261772, 15.5647533, 4.1643990
38.9518119, 89626.5064871, 43134.8480597, 0.5757364, -0.0209689, 15.8297205, 4.1254060
39.9505763, 89625.9702808, 43135.6918150, 0.5573543, -0.0157488, 16.0879044, 4.0867781
40.9493407, 89625.4480317, 43136.5428314, 0.5443990, -0.0102064, 16.3396489, 4.0485119
41.9481051, 89624.9342538, 43137.3995140, 0.5369606, -0.0046898, 16.5852689, 4.0106040
42.9468695, 89624.4243081, 43138.2589135, 0.5350005, 0.0004591, 16.8250540, 3.9730511
43.9456339, 89623.9135523, 43139.1192884, 0.5369676, 0.0034776, 17.0592710, 3.9358497
44.9443983, 89623.4006691, 43139.9764395, 0.5419644, 0.0065379, 17.2881665, 3.8989967
45.9431627, 89622.8831125, 43140.8287219, 0.5500149, 0.0092413, 17.5119690, 3.8624888
46.9419271, 89622.3555324, 43141.6805439, 0.5589284, 0.0085468, 17.7308908, 3.8263227
47.9406915, 89621.8226448, 43142.5247303, 0.5671064, 0.0078335, 17.9451297, 3.7904952
48.9394559, 89621.2844002, 43143.3628292, 0.5745494, 0.0071621, 18.1548700, 3.7550033
49.9382203, 89620.7365611, 43144.2024703, 0.5816367, 0.0069785, 18.3602841, 3.7198436
50.9369847, 89620.1851560, 43145.0348174, 0.5885185, 0.0068092, 18.5615335, -8.1518706
51.9357491, 89619.6298970, 43145.8607525, 0.5951672, 0.0059485, 18.1175862, -11.5819251
52.9345135, 89619.0673585, 43146.6878506, 0.5984906, 0.0006706, 17.4674469, -12.0013906
53.9332779, 89618.5057160, 43147.5124479, 0.5964911, -0.0046826, 16.7671875, -10.7579596
54.9320424, 89617.9493850, 43148.3374732, 0.5892395, -0.0094710, 16.1136353, -10.2553548
55.9308068, 89617.4040859, 43149.1623319, 0.5785986, -0.0119823, 15.4649240, -9.9515727
56.9295712, 89616.8629314, 43150.0024456, 0.5655557, -0.0140289, 14.8082856, -9.6102299
57.9283356, 89616.3302936, 43150.8553849, 0.5505303, -0.0166311, 14.1452682, -8.7309366
58.9271000, 89615.8214110, 43151.7017807, 0.5311442, -0.0225856, 13.5147443, -8.0303931
59.9258644, 89615.3242417, 43152.5724641, 0.5055274, -0.0285136, 12.9076478, -7.4616599
60.9246288, 89614.8480028, 43153.4651413, 0.4736124, -0.0346036, 12.3167565, -6.9279378
61.9233932, 89614.4061111, 43154.3680793, 0.4354897, -0.0414779, 11.7415389, -6.3173698
62.9221576, 89614.0037511, 43155.2853704, 0.3898121, -0.0500598, 11.1912737, -5.5825774
63.9209220, 89613.6520463, 43156.2103137, 0.3351182, -0.0609347, 10.6814441, -5.2420926
64.9196864, 89613.3507528, 43157.1749521, 0.2688723, -0.0699044, 10.1794901, -5.1749752
65.9184508, 89613.1208965, 43158.1450460, 0.1951079, -0.0778508, 9.6584086, -5.1356079
66.9172152, 89612.9678391, 43159.1212923, 0.1148878, -0.0841204, 9.1118786, -5.1425635
67.9159796, 89612.8964683, 43160.1398753, 0.0224413, -0.0989427, 8.5295904, -4.2493246
68.9147440, 89612.9277680, 43161.1442326, -0.0891496, -0.1252910, 8.0165931, -2.3938238
69.9135085, 89613.0778398, 43162.1002719, -0.2288423, -0.1661792, 7.7125892, -1.7583871
70.9122729, 89613.4062752, 43163.1100424, -0.3976186, -0.1524728, 7.4814172, -3.3066075
71.9110373, 89613.8528014, 43163.9852942, -0.5457263, -0.1518559, 7.0261340, -1.8064261
72.9098017, 89614.4163684, 43164.7675345, -0.7155185, -0.2274581, 6.7644786, -0.2125017
73.9085661, 89615.1381745, 43165.4146854, -0.9705978, -0.2647038, 6.7330300, -0.2125017
74.9073305, 89616.0008110, 43165.8701668, -1.1837583, -0.1767044, 6.7014338, 3.8538332
75.9060949, 89616.9494493, 43166.1678950, -1.3471788, -0.1612723, 7.2530930, 3.2692917
76.9048593, 89617.9733663, 43166.3084238, -1.5273554, -0.1941383, 7.6901146, 0.2418652
77.9036237, 89618.9568928, 43166.2620330, -1.7024658, -0.1577977, 7.7214633, 2.3124732
78.9023881, 89619.9349448, 43166.0608918, -1.8370291, -0.1115041, 8.0150001, 4.5358255
79.9011525, 89620.8710924, 43165.7559577, -1.9314312, -0.0948985, 8.5615810, 4.7002796
80.8999169, 89621.7615632, 43165.3704485, -2.0287524, -0.1039164, 9.0933829, 3.0195814
81.8986813, 89622.6563055, 43164.8681281, -2.1358124, -0.1030659, 9.4191992, 2.4399744
82.8974457, 89623.4705853, 43164.2935668, -2.2314500, -0.0853196, 9.6744629, 3.5757672
83.8962101, 89624.2305901, 43163.6527967, -2.3089988, -0.0724976, 10.0368287, 4.2245360
84.8949745, 89624.9588199, 43162.9407883, -2.3802123, -0.0686263, 10.4487589, 3.9958478
85.8937390, 89625.6382663, 43162.1754680, -2.4510256, -0.0686390, 10.8239727, 3.4091913
86.8925034, 89626.2579474, 43161.3708520, -2.5190532, -0.0653873, 11.1341072, 3.3129386
87.8912678, 89626.8110972, 43160.5456147, -2.5826910, -0.0628265, 11.4274246, 3.1836094
88.8900322, 89627.3045941, 43159.7003769, -2.6432630, -0.0607231, 11.7023666, 3.0423154
89.8887966, 89627.7592122, 43158.8024776, -2.7014389, -0.0541002, 11.9592013, 3.5920364
90.8875610, 89628.1591960, 43157.8944215, -2.7501785, -0.0435836, 12.2555168, 4.5959483
91.8863254, 89628.5193493, 43156.9710025, -2.7871714, -0.0313508, 12.6245092, 4.5529145
92.8850898, 89628.8502305, 43156.0367798, -2.8137583, -0.0224394, 12.9797076, 4.5102837
93.8838542, 89629.1631710, 43155.0861186, -2.8320298, -0.0141759, 13.3222457, 4.4680520
94.8826186, 89629.4643307, 43154.1253360, -2.8423557, -0.0066532, 13.6531057, 4.4262158
95.8813830, 89629.7574272, 43153.1667617, -2.8465318, -0.0016987, 13.9731452, 4.3847713
96.8801474, 89630.0483153, 43152.2095847, -2.8457607, 0.0032668, 14.2831192, 4.3437149
97.8789118, 89630.3404185, 43151.2595931, -2.8399457, 0.0086417, 14.5836961, 4.3030429
98.8776762, 89630.6461309, 43150.2972419, -2.8264513, 0.0181952, 14.8754712, 4.2627517
99.8764406, 89630.9654818, 43149.3521572, -2.8033455, 0.0282093, 15.1589779, 3.4285593
100.8752051, 89631.3079095, 43148.4252211, -2.7704252, 0.0378365, 15.3832135, -4.0873301
101.8739695, 89631.6857504, 43147.5048278, -2.7341757, 0.0348126, 15.1155118, -5.0395658
102.8727339, 89632.0957978, 43146.5966660, -2.7014765, 0.0306607, 14.7787693, -6.2562609
103.8714983, 89632.5361731, 43145.6958362, -2.6731352, 0.0259471, 14.3497372, -7.5825196
104.8702627, 89632.9924819, 43144.8209382, -2.6490583, 0.0229309, 13.8119028, -8.4907735
105.8690271, 89633.4752782, 43143.9445978, -2.6274612, 0.0203045, 13.1836297, -9.2682798
106.8677915, 89633.9809432, 43143.0695543, -2.6081097, 0.0186930, 12.4617189, -8.6690330
107.8665559, 89634.4959197, 43142.2190674, -2.5844777, 0.0288288, 11.7463949, -7.7928850
108.8653203, 89635.0380423, 43141.3792501, -2.5505590, 0.0390562, 11.0639632, -7.1558589
109.8640847, 89635.6142256, 43140.5589636, -2.5061898, 0.0494920, 10.3979444, -5.4754191
110.8628491, 89636.2231734, 43139.7796743, -2.4465660, 0.0718267, 9.8579886, -4.1444136
111.8616135, 89636.8886760, 43139.0425186, -2.3643792, 0.0930505, 9.4287515, -3.4126009
112.8603779, 89637.6300541, 43138.3605591, -2.2618266, 0.1093040, 9.0600544, -3.0993694
113.8591423, 89638.4610241, 43137.7487367, -2.1509120, 0.1022154, 8.7116879, -4.4654142
114.8579067, 89639.3506137, 43137.2304092, -2.0450198, 0.1070058, 8.1837469, -4.1105015
115.8566711, 89640.2442494, 43136.8333017, -1.9277905, 0.1389474, 7.6656942, -1.6820666
116.8554356, 89641.2294619, 43136.5554873, -1.7544698, 0.1909221, 7.4433118, -1.5332958
117.8542000, 89642.2262750, 43136.4707524, -1.5556073, 0.1970218, 7.2346450, -0.8923830
118.8529644, 89643.1493507, 43136.5645214, -1.3897946, 0.1708052, 7.1103817, -0.2347900
119.8517288, 89644.0818270, 43136.8302821, -1.1851304, 0.2395758, 7.0773249, -0.2347900
120.8504932, 89644.9718043, 43137.3264928, -0.9428227, 0.2196533, 7.0441130, 0.8683138
121.8492576, 89645.7086107, 43137.9744833, -0.7685501, 0.1465916, 7.1661712, 4.2312114
122.8480220, 89646.3644051, 43138.7569465, -0.6282121, 0.1366962, 7.7334324, 2.5699680
123.8467864, 89646.8946982, 43139.6136447, -0.4732469, 0.1757384, 8.0585086, -0.3015804
124.8455508, 89647.2628811, 43140.5296696, -0.2892538, 0.1865174, 8.0210440, -0.3015804
125.8443152, 89647.4623843, 43141.5032270, -0.1224883, 0.1422984, 7.9834034, 2.6318911
126.8430796, 89647.5189961, 43142.4515679, 0.0009920, 0.1244830, 8.3061428, 3.0882681
127.8418440, 89647.4569028, 43143.4474914, 0.1229278, 0.1207149, 8.6695394, 2.5746435
128.8406084, 89647.2628055, 43144.4779968, 0.2493778, 0.1185949, 8.9612409, 2.0999499
129.8393728, 89646.9739975, 43145.4064658, 0.3487843, 0.0878026, 9.1923092, 4.1847209
130.8381372, 89646.5934213, 43146.3351940, 0.4254492, 0.0662966, 9.6362674, 4.8647298
131.8369017, 89646.1441167, 43147.2502256, 0.4848646, 0.0511166, 10.1279360, 4.8191793
132.8356661, 89645.6517574, 43148.1332783, 0.5303382, 0.0388533, 10.5925227, 4.7740553
133.8344305, 89645.1297159, 43148.9890092, 0.5631796, 0.0266382, 11.0334876, 4.7293538
134.8331949, 89644.5911041, 43149.8213281, 0.5834605, 0.0141714, 11.4535964, 4.6850709
135.8319593, 89644.0337231, 43150.6559124, 0.5931103, 0.0070425, 11.8551016, 4.6412027
136.8307237, 89643.4712078, 43151.4854072, 0.5979460, 0.0025318, 12.2398681, 4.5977451
137.8294881, 89642.9131725, 43152.3038657, 0.5980869, -0.0022942, 12.6094607, 4.5546945
138.8282525, 89642.3532536, 43153.1288459, 0.5942331, -0.0040905, 12.9652085, 4.5120470
139.8270169, 89641.7942500, 43153.9596410, 0.5904037, -0.0035546, 13.3082522, 4.4697989
140.8257813, 89641.2415635, 43154.7873735, 0.5871392, -0.0030019, 13.6395795, 4.4279463
141.8245457, 89640.6896446, 43155.6193698, 0.5843189, -0.0028062, 13.9600530, 4.3864856
142.8233101, 89640.1391960, 43156.4542352, 0.5814763, -0.0028763, 14.2704313, 4.3454131
143.8220745, 89639.5932262, 43157.2875007, 0.5785831, -0.0029293, 14.5713863, 4.3047252
144.8208389, 89639.0489526, 43158.1234953, 0.5756271, -0.0030137, 14.8635161, 4.2644182
145.8196033, 89638.5065684, 43158.9620941, 0.5725640, -0.0031187, 15.1473565, 4.2244887
146.8183677, 89637.9669693, 43159.8021104, 0.5694019, -0.0032138, 15.4233896, 4.1849331
147.8171322, 89637.4309848, 43160.6424016, 0.5661765, -0.0032355, 15.6920512, 4.1457478
148.8158966, 89636.8973299, 43161.4850194, 0.5629618, -0.0032075, 15.9537369, 4.1069294
149.8146610, 89636.3645728, 43162.3322104, 0.5597740, -0.0031599, 16.2088072, 4.0684745
150.8134254, 89635.8368112, 43163.1771677, 0.5570845, -0.0019061, 16.4575918, -5.2046470
151.8121898, 89635.3099381, 43164.0242761, 0.5560248, -0.0002268, 16.1386460, -12.7691040
152.8109542, 89634.7808285, 43164.8754130, 0.5566233, 0.0014140, 15.3280540, -10.2289365
153.8097186, 89634.2554812, 43165.7162229, 0.5624185, 0.0129436, 14.6463868, -7.4784823
154.8084830, 89633.7183131, 43166.5519113, 0.5825408, 0.0273429, 14.1272135, -5.2903766
155.8072474, 89633.1511551, 43167.3835153, 0.6167088, 0.0401862, 13.7481083, -3.9445454
156.8060118, 89632.5566601, 43168.1845786, 0.6616211, 0.0491606, 13.4584969, -2.5947817
157.8047762, 89631.9229733, 43168.9561358, 0.7150723, 0.0581420, 13.2645387, -0.8171053
158.8035406, 89631.2416687, 43169.6933954, 0.7786648, 0.0688406, 13.2028708, -0.8171053
159.8023050, 89630.5020045, 43170.3905071, 0.8506252, 0.0646936, 13.1409134, 0.0190267
160.8010694, 89629.7164838, 43171.0393901, 0.9069796, 0.0462061, 13.1423594, -2.6327351
161.7998338, 89628.9245881, 43171.6336848, 0.9441145, 0.0286097, 12.9407360, -7.9487711
162.7985983, 89628.1198187, 43172.2025076, 0.9660710, 0.0251806, 12.3119758, -6.5310631
163.7973627, 89627.2903654, 43172.7565791, 1.0008599, 0.0441634, 11.7702490, -5.4345930
164.7961271, 89626.4485069, 43173.2678691, 1.0511174, 0.0561071, 11.2996905, -4.8652404
165.7948915, 89625.5880766, 43173.7316924, 1.0946549, 0.0181794, 10.8611485, -9.0511713
166.7936559, 89624.7049531, 43174.1871791, 1.0859250, -0.0342099, 9.9942269, -5.0322518
167.7924203, 89623.8173164, 43174.6843163, 1.0264487, -0.0822513, 9.4780010, -4.2772513
168.7911847, 89622.9645643, 43175.2578802, 0.9286831, -0.0996916, 9.0160175, -3.7171365
169.7899491, 89622.1839309, 43175.9087525, 0.8200288, -0.1168250, 8.5943868, -1.3408824
170.7887135, 89621.5135353, 43176.6169148, 0.6899224, -0.1544257, 8.4371223, -0.9592454
171.7874779, 89620.9225072, 43177.4735389, 0.5172924, -0.1640773, 8.3227947, -0.4746417
172.7862423, 89620.5002958, 43178.3765953, 0.3595644, -0.1511040, 8.2656398, -1.6301898
173.7850067, 89620.2302997, 43179.2809909, 0.2197749, -0.1640650, 8.0662538, -0.3021604
174.7837711, 89620.1026323, 43180.2447011, 0.0398970, -0.1861594, 8.0287531, -0.3021604
175.7825355, 89620.1460094, 43181.2437976, -0.1152810, -0.1258362, 7.9910765, 3.6651075
176.7812999, 89620.3118157, 43182.1852104, -0.2332686, -0.1247059, 8.4367328, 2.7899768
177.7800644, 89620.6166971, 43183.1708264, -0.3697144, -0.1420014, 8.7607945, 0.7414035
178.7788288, 89621.0511454, 43184.0828091, -0.5196068, -0.1441464, 8.8449135, 0.3563548
179.7775932, 89621.6008183, 43184.9061312, -0.6555783, -0.1311239, 8.8850618, 1.2784595
180.7763576, 89622.2689585, 43185.6673471, -0.7837011, -0.1224362, 9.0276289, 1.6396614
181.7751220, 89623.0063289, 43186.3234446, -0.9037571, -0.1225439, 9.2072447, -1.0992062
182.7738864, 89623.8171673, 43186.8856012, -1.0256511, -0.1240460, 9.0872250, -1.9719822
183.7726508, 89624.7153296, 43187.3557909, -1.1512308, -0.1230517, 8.8678389, -2.2267258
184.7714152, 89625.6922436, 43187.7198601, -1.2742323, -0.1098947, 8.6133976, -4.0277606
185.7701796, 89626.7037339, 43187.9673745, -1.3879378, -0.1132108, 8.1329607, -3.0217312
186.7689440, 89627.6764222, 43188.0874579, -1.5144941, -0.1540538, 7.7530030, -0.2791474
187.7677084, 89628.6863983, 43188.0506253, -1.7090500, -0.2015064, 7.7169586, -0.2791474
188.7664728, 89629.6577985, 43187.8286484, -1.8599694, -0.0697134, 7.6807451, 5.0234664
189.7652372, 89630.5302133, 43187.5714712, -1.8286668, 0.0556940, 8.3083310, 4.9764295
190.7640016, 89631.4353375, 43187.3255444, -1.8729288, -0.1287837, 8.8864461, 1.2127285
191.7627660, 89632.4254940, 43186.9264587, -2.0388964, -0.1474358, 9.0217174, -0.3815221
192.7615304, 89633.2191930, 43186.4710449, -2.1334557, -0.0727458, 8.9793810, 4.9220502
193.7602949, 89634.0648417, 43185.9008090, -2.1894480, -0.0413418, 9.5111104, 4.8759630
194.7590593, 89634.9231978, 43185.2651653, -2.2241097, -0.0250632, 10.0100498, 4.8303074
195.7578237, 89635.7586047, 43184.6127757, -2.2393702, -0.0024205, 10.4809244, 2.7046310
196.7565881, 89636.5603530, 43183.9836129, -2.2281297, 0.0261686, 10.7355649, -5.2294627
197.7553525, 89637.3247563, 43183.4156734, -2.1846784, 0.0692879, 10.2374973, -4.5694406
198.7541169, 89638.1980934, 43182.8544113, -2.0980197, 0.0823490, 9.7815521, -3.9930045
199.7528813, 89639.0716028, 43182.3886176, -2.0280637, 0.0536164, 9.3649677, -7.5563245
200.7516457, 89639.9191914, 43181.9901102, -1.9964908, 0.0444015, 8.5210706, -2.0856064
201.7504101, 89640.8227470, 43181.6233826, -1.8988284, 0.1495446, 8.2730034, -0.3178485
202.7491745, 89641.8106831, 43181.3790523, -1.7227653, 0.1769711, 8.2345415, -0.3178485
203.7479389, 89642.7448811, 43181.3079819, -1.5759196, 0.1428155, 8.1958991, 2.0918144
204.7467033, 89643.7612105, 43181.3746196, -1.4360473, 0.1348111, 8.4469653, 2.0466056
205.7454677, 89644.7750356, 43181.5854576, -1.2959644, 0.1282226, 8.6855844, 1.9733455
206.7442321, 89645.7093817, 43181.9094094, -1.1822497, 0.1032536, 8.9096123, 3.4315087
207.7429965, 89646.6217425, 43182.3360875, -1.0872377, 0.0866313, 9.2863194, 4.1250549
208.7417610, 89647.4976143, 43182.8439083, -1.0059551, 0.0695626, 9.7198582, 4.8571454
209.7405254, 89648.3342776, 43183.4089876, -0.9536032, 0.0338530, 10.2067591, 4.8116659
210.7392898, 89649.1409110, 43183.9946064, -0.9382772, -0.0036262, 10.6672102, 4.7666123
211.7380542, 89649.9415487, 43184.5712882, -0.9608707, -0.0365433, 11.1045405, 4.0185877
212.7368186, 89650.7686560, 43185.1256174, -1.0010149, -0.0436600, 11.4602820, -6.8746637
213.7355830, 89651.6175100, 43185.6428864, -1.0466544, -0.0475300, 10.8446173, -6.7583732
214.7343474, 89652.4908186, 43186.1202086, -1.0954559, -0.0550366, 10.2032191, -5.2768023
215.7331118, 89653.3803597, 43186.5440522, -1.1603665, -0.0765433, 9.6729062, -4.0651920
216.7318762, 89654.3175852, 43186.9058448, -1.2479464, -0.0975523, 9.2436344, -4.0308034
217.7306406, 89655.3124057, 43187.1802675, -1.3573484, -0.1052625, 8.7973366, -3.8223709
218.7294050, 89656.3598693, 43187.3500633, -1.4608134, -0.0938156, 8.3521156, -5.7760571
219.7281694, 89657.3559599, 43187.4117059, -1.5599088, -0.1109587, 7.6302028, -1.8244557
220.7269338, 89658.3254868, 43187.3602858, -1.7012455, -0.1911361, 7.3875294, -0.4553681
221.7256982, 89659.3001689, 43187.1223731, -1.9250367, -0.2198076, 7.3257068, -0.2889951
222.7244626, 89660.1262379, 43186.7395236, -2.0689422, -0.1499709, 7.2861996, -0.2465448
223.7232270, 89660.9276996, 43186.2059775, -2.2599392, -0.2281533, 7.2523254, -0.2465448
224.7219915, 89661.6474546, 43185.4530304, -2.4914058, -0.1892831, 7.2182923, 1.8934044
225.7207559, 89662.1821897, 43184.6114304, -2.6533102, -0.1493511, 7.4756855, -0.5761170
226.7195203, 89662.5885010, 43183.6762299, -2.8152083, -0.1796878, 7.3983149, -2.3996749
227.7182847, 89662.8225772, 43182.6358779, -3.0268606, -0.1956770, 7.0669402, -1.5914910
228.7170491, 89662.8433678, 43181.6525684, 3.0720088, -0.1784933, 6.8383181, -0.2171662
229.7158135, 89662.7012809, 43180.7433587, 2.8865758, -0.2590182, 6.8065262, -0.2171662
230.7145779, 89662.3430631, 43179.8324793, 2.6688922, -0.1416862, 6.7745851, 5.0848672
231.7133423, 89661.8756107, 43179.0240731, 2.5692753, -0.1049245, 7.4867998, 5.0372554
232.7121067, 89661.2869265, 43178.2123520, 2.4561365, -0.1219601, 8.1310660, 3.6267939
233.7108711, 89660.5377669, 43177.4186573, 2.3093853, -0.1429232, 8.5649787, 1.1714496
234.7096355, 89659.7629142, 43176.8012682, 2.1818736, -0.1178570, 8.7005094, 2.7235194
235.7083999, 89658.9036607, 43176.2703919, 2.0678039, -0.1105510, 9.0077285, 2.6496473
236.7071643, 89658.0014808, 43175.8444759, 1.9544816, -0.1194373, 9.2968768, 1.2716522
237.7059287, 89657.0207796, 43175.5128251, 1.8458643, -0.0843819, 9.4325013, 4.0753081
238.7046931, 89656.0507611, 43175.2745565, 1.7859293, -0.0334827, 9.8545739, 4.8447846
239.7034576, 89655.1115789, 43175.0758878, 1.7825916, 0.0280162, 10.3339355, 4.7994208
240.7022220, 89654.1600999, 43174.8539176, 1.8208694, 0.0492014, 10.7878267, 4.7544819
241.7009864, 89653.2097486, 43174.5841870, 1.8753517, 0.0584715, 11.2193769, -1.0083463
242.6997508, 89652.2508767, 43174.2515855, 1.9329661, 0.0520628, 11.1292506, -5.9922632
243.6985152, 89651.3411771, 43173.8816783, 1.9799277, 0.0451758, 10.5778306, -7.4246857
244.6972796, 89650.4174258, 43173.4558232, 2.0257588, 0.0460871, 9.8518768, -7.8565611
245.6960440, 89649.5123811, 43172.9851660, 2.0764116, 0.0556111, 9.0202976, -6.4622065
246.6948084, 89648.6117893, 43172.4458658, 2.1495236, 0.0855816, 8.2738942, -4.7513178
247.6935728, 89647.8077838, 43171.8626798, 2.2540917, 0.1276165, 7.6789603, -2.9520736
248.6923372, 89647.1074706, 43171.2061486, 2.4024212, 0.1751793, 7.2848870, -2.5933452
249.6911016, 89646.4655379, 43170.3545715, 2.5895055, 0.1791171, 6.9202093, -2.8047764
250.6898660, 89646.0407802, 43169.5023091, 2.7755595, 0.2221372, 6.5028206, -0.1963800
251.6886304, 89645.8096801, 43168.5669515, 3.0354369, 0.2864345, 6.4725884, -0.1963800
252.6873948, 89645.8207610, 43167.5858452, -3.0434362, 0.1098036, 6.4422144, 5.1054588
253.6861592, 89645.9523526, 43166.6738717, -2.9471162, 0.1261041, 7.1903009, 5.0576542
254.6849236, 89646.2180513, 43165.6919523, -2.8031518, 0.1521977, 7.8615035, 2.3039879
255.6836881, 89646.6336674, 43164.7542690, -2.6490901, 0.1303534, 8.1489582, 3.0325364
256.6824525, 89647.1387304, 43163.9278636, -2.5428801, 0.0931741, 8.5125259, 4.9086477
257.6812169, 89647.7547647, 43163.1050206, -2.4583430, 0.0735879, 9.0701854, 4.9143675
258.6799813, 89648.4445266, 43162.3183464, -2.3864063, 0.0667460, 9.5960854, 4.8683522
259.6787457, 89649.1705280, 43161.5987842, -2.3162240, 0.0717563, 10.0900708, -1.4758825
260.6775101, 89649.9317418, 43160.9475718, -2.2385122, 0.0850403, 9.9429075, -1.9900656
261.6762745, 89650.7162012, 43160.3838166, -2.1452397, 0.1101816, 9.7409546, -0.4406530
262.6750389, 89651.5854176, 43159.8911769, -2.0246372, 0.1276515, 9.6956681, -0.4406530
263.6738033, 89652.4925598, 43159.5168743, -1.9008853, 0.1200819, 9.6501690, 0.3807565
264.6725677, 89653.4567610, 43159.2458765, -1.7931352, 0.0956458, 9.6894961, 0.2979244
265.6713321, 89654.4017073, 43159.0765416, -1.7036597, 0.0920393, 9.7201567, -3.6678991
266.6700965, 89655.4021562, 43158.9899274, -1.6101359, 0.0950957, 9.3356689, -4.1007587
267.6688609, 89656.4348909, 43159.0012996, -1.5080112, 0.1033398, 8.8861313, -3.9915658
268.6676253, 89657.4873265, 43159.1256594, -1.3990331, 0.1018776, 8.4255600, -5.0979753
269.6663897, 89658.4975145, 43159.3582103, -1.2872972, 0.1179839, 7.7978657, -2.8548845
270.6651542, 89659.4009234, 43159.6843290, -1.1531738, 0.1706485, 7.4232065, -0.2559038
271.6639186, 89660.2884363, 43160.1938668, -0.9374967, 0.2198091, 7.3886954, -0.2559038
272.6626830, 89661.0306600, 43160.8614003, -0.7562018, 0.1166859, 7.3540223, 2.7544977
273.6614474, 89661.6298344, 43161.5264740, -0.7332042, 0.0163248, 7.7190565, -0.2767083
274.6602118, 89662.2155541, 43162.2391907, -0.6127201, 0.2032827, 7.6831699, -0.2767083
275.6589762, 89662.7367702, 43163.1752986, -0.4167364, 0.1248595, 7.6471150, 4.4243009
276.6577406, 89663.0919247, 43164.0740456, -0.3503598, 0.0313682, 8.2046350, 4.9844561
