s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2
90.7721982, 89628.6505835, 43157.0978709, -2.7368372, -0.0309789, 11.1585414, 4.1302755
91.7696949, 89629.0296279, 43156.1769777, -2.7642593, -0.0240957, 11.5218453, 4.0217991
92.7671915, 89629.3865732, 43155.2461021, -2.7857722, -0.0190693, 11.8649223, 4.1397964
93.7646882, 89629.7259823, 43154.3079582, -2.8023110, -0.0140945, 12.2079993, 4.2577936
94.7621849, 89630.0522234, 43153.3649562, -2.8139113, -0.0091613, 12.5510764, 4.0612029
95.7596816, 89630.3697850, 43152.4191804, -2.8205612, -0.0041625, 12.8697937, 4.1449502
96.7571783, 89630.6833385, 43151.4723326, -2.8222128, 0.0008516, 13.1871429, 4.2459135
97.7546750, 89630.9976962, 43150.5257515, -2.8188626, 0.0058648, 13.5044921, 0.5718882
98.7521716, 89631.3176960, 43149.5806582, -2.8105600, 0.0107659, 13.5466683, 0.0590532
99.7496683, 89631.6477894, 43148.6391756, -2.7973723, 0.0156763, 13.5510159, 0.0590722
100.7471650, 89631.9923803, 43147.7034706, -2.7792788, 0.0206202, 13.5553635, -4.8914788
101.7446617, 89632.3560244, 43146.7755819, -2.7559059, 0.0264387, 13.1905046, -5.8520263
102.7421584, 89632.7440343, 43145.8574741, -2.7265922, 0.0323514, 12.7402770, -5.6488127
103.7396550, 89633.1620840, 43144.9509836, -2.6914327, 0.0380348, 12.2900494, -5.8321121
104.7371517, 89633.6142647, 43144.0610136, -2.6505620, 0.0440175, 11.8072135, -5.7246763
105.7346484, 89634.1052929, 43143.1915575, -2.6033063, 0.0507357, 11.3132488, -5.4800629
106.7321451, 89634.6388886, 43142.3494295, -2.5490915, 0.0581268, 10.8192842, -5.1791661
107.7296418, 89635.2147773, 43141.5463706, -2.4895570, 0.0603676, 10.3307554, -4.9130587
108.7271385, 89635.8378541, 43140.7783194, -2.4309393, 0.0577680, 9.8449474, -4.6764569
109.7246351, 89636.5138908, 43140.0363543, -2.3751574, 0.0530792, 9.3591393, -5.9318986
110.7221318, 89637.2368613, 43139.3240972, -2.3216776, 0.0565561, 8.7039870, -6.5679675
111.7196285, 89638.0000511, 43138.6550628, -2.2566548, 0.0729707, 7.9155756, -5.9448152
112.7171252, 89638.7949200, 43138.0563011, -2.1716155, 0.1003790, 7.1271643, -3.6762334
113.7146219, 89639.6630316, 43137.5323631, -2.0493904, 0.1382242, 6.5926026, -0.8053891
114.7121186, 89640.6201388, 43137.1280406, -1.8833923, 0.1858958, 6.4695953, -0.7902203
115.7096152, 89641.5443102, 43136.9273170, -1.6737144, 0.2634734, 6.3465880, -0.7972026
116.7071119, 89642.5020150, 43136.9606671, -1.3956831, 0.2833813, 6.2200294, -0.7904736
117.7046086, 89643.4390036, 43137.2518287, -1.1591380, 0.1892713, 6.0919435, -0.6793166
118.7021053, 89644.3335859, 43137.7291588, -1.0151989, 0.1169870, 5.9796776, -0.5192276
119.6996020, 89645.1631954, 43138.3156094, -0.8937964, 0.1283726, 5.8924264, -0.5115957
120.6970987, 89645.8842662, 43138.9837901, -0.7433177, 0.1892460, 5.8051751, 2.3239245
121.6945953, 89646.4624534, 43139.7703255, -0.5101718, 0.2735608, 6.1916292, 2.7655352
122.6920920, 89646.8249896, 43140.6854605, -0.2521368, 0.2278764, 6.6221973, 2.4862325
123.6895887, 89646.9758649, 43141.6310412, -0.0787368, 0.1407093, 6.9866669, 2.3635435
124.6870854, 89646.9927685, 43142.6153499, 0.0383161, 0.1030838, 7.3163357, 2.4724978
125.6845821, 89646.8985475, 43143.6650418, 0.1384464, 0.0899298, 7.6460045, 2.4842044
126.6820788, 89646.7145384, 43144.6608294, 0.2251004, 0.0797278, 7.9635015, 2.5544259
127.6795754, 89646.4540221, 43145.6269519, 0.3002295, 0.0710608, 8.2772833, 2.6531320
128.6770721, 89646.1255699, 43146.5711148, 0.3685082, 0.0661010, 8.5910651, 3.1397259
129.6745688, 89645.7334747, 43147.4959661, 0.4321638, 0.0585832, 8.9481915, 3.5376478
130.6720655, 89645.2895520, 43148.3931425, 0.4847013, 0.0460554, 9.3342228, 3.6870419
131.6695622, 89644.8101060, 43149.2598885, 0.5235251, 0.0321335, 9.7202541, 3.8961029
132.6670589, 89644.3016013, 43150.1134291, 0.5494954, 0.0225167, 10.1121728, 4.1060781
133.6645555, 89643.7716147, 43150.9590583, 0.5693006, 0.0171199, 10.5094071, 4.2642692
134.6620522, 89643.2284675, 43151.7937139, 0.5835612, 0.0114928, 10.9066414, 4.1925423
135.6595489, 89642.6756499, 43152.6222590, 0.5924317, 0.0068378, 11.2835686, 4.1079685
136.6570456, 89642.1165166, 43153.4479508, 0.5974443, 0.0032205, 11.6410605, 4.2360897
137.6545423, 89641.5542909, 43154.2724896, 0.5988618, -0.0003772, 11.9985524, 4.1746421
138.6520390, 89640.9924639, 43155.0970265, 0.5969750, -0.0028343, 12.3407311, 4.0947524
139.6495356, 89640.4331615, 43155.9227796, 0.5934971, -0.0041395, 12.6673852, 4.2017231
140.6470323, 89639.8771260, 43156.7510544, 0.5887177, -0.0054415, 12.9940393, 4.1574539
141.6445290, 89639.3256857, 43157.5821071, 0.5829542, -0.0054355, 13.3093633, 4.0885969
142.6420257, 89638.7788070, 43158.4159460, 0.5782453, -0.0040095, 13.6123427, 4.1806239
143.6395224, 89638.2349591, 43159.2524397, 0.5749552, -0.0025863, 13.9153222, 4.1443018
144.6370191, 89637.6934170, 43160.0900516, 0.5732894, -0.0002625, 14.2092944, 4.0752193
145.6345157, 89637.1522775, 43160.9274270, 0.5747186, 0.0031268, 14.4925526, 4.1556559
146.6320124, 89636.6080804, 43161.7638013, 0.5795236, 0.0065005, 14.7758109, 4.0952740
147.6295091, 89636.0586832, 43162.5963022, 0.5877147, 0.0100126, 15.0497386, 3.9794415
148.6270058, 89635.5013983, 43163.4226741, 0.5995411, 0.0137130, 15.3112244, 4.0479878
149.6245025, 89634.9321732, 43164.2423445, 0.6150603, 0.0173821, 15.5727101, 3.1017826
150.6219992, 89634.3492232, 43165.0515177, 0.6339940, 0.0199226, 15.7701406, 1.5473901
151.6194958, 89633.7512696, 43165.8478767, 0.6542426, 0.0207355, 15.8677147, 1.5569347
152.6169925, 89633.1355255, 43166.6335657, 0.6753304, 0.0215065, 15.9652887, 0.1629851
153.6144892, 89632.5028218, 43167.4061953, 0.6968687, 0.0204166, 15.9754686, -2.5857811
154.6119859, 89631.8560309, 43168.1643856, 0.7149197, 0.0158338, 15.8131901, -2.5593807
155.6094826, 89631.1961926, 43168.9135644, 0.7284916, 0.0113728, 15.6509116, -3.2018874
156.6069793, 89630.5240265, 43169.6593734, 0.7382475, 0.0111703, 15.4454942, -5.0337887
157.6044759, 89629.8358163, 43170.4041286, 0.7557840, 0.0237113, 15.1169082, -4.9255491
158.6019726, 89629.1424649, 43171.1192609, 0.7865750, 0.0387409, 14.7883223, -5.7045038
159.5994693, 89628.4337427, 43171.7959352, 0.8335625, 0.0569988, 14.3984037, -8.1958423
160.5969660, 89627.6785161, 43172.4405399, 0.8970909, 0.0697985, 13.8189500, -7.8592330
161.5944627, 89626.8833550, 43173.0302146, 0.9689610, 0.0736605, 13.2394962, -8.0277521
162.5919594, 89626.0445395, 43173.5634193, 1.0369638, 0.0529327, 12.6201802, -8.3424499
163.5894560, 89625.1803379, 43174.0515142, 1.0702302, 0.0156530, 11.9426051, -7.8821897
164.5869527, 89624.2938755, 43174.5337740, 1.0693609, -0.0172335, 11.2650300, -7.2181471
165.5844494, 89623.4077561, 43175.0363820, 1.0349907, -0.0478554, 10.6066368, -6.4593462
166.5819461, 89622.5461763, 43175.5822115, 0.9723853, -0.0762018, 9.9807010, -6.0665673
167.5794428, 89621.7587732, 43176.1701948, 0.8804237, -0.1126373, 9.3547651, -5.7161059
168.5769395, 89621.0431483, 43176.8399115, 0.7515812, -0.1425621, 8.7239920, -5.3619715
169.5744361, 89620.4192059, 43177.6125513, 0.6062504, -0.1474537, 8.0877030, -4.9560917
170.5719328, 89619.9145337, 43178.4658185, 0.4635671, -0.1379454, 7.4514139, -1.5369620
171.5694295, 89619.5373747, 43179.3673821, 0.3268462, -0.1473705, 7.2427440, -0.7116466
172.5669262, 89619.2911661, 43180.3291326, 0.1713912, -0.1653632, 7.1440612, -0.7018839
173.5644229, 89619.2053687, 43181.3460466, -0.0054559, -0.1793550, 7.0453784, -0.7507117
174.5619196, 89619.2909287, 43182.3122832, -0.1673425, -0.1558992, 6.9382773, -0.7396481
175.5594162, 89619.5310971, 43183.2820729, -0.3161221, -0.1434592, 6.8311125, -0.7281350
176.5569129, 89619.9170591, 43184.2252288, -0.4602834, -0.1407266, 6.7239478, -0.1358796
177.5544096, 89620.4206567, 43185.0850815, -0.5987035, -0.1372211, 6.7037598, -0.0945492
178.5519063, 89621.0383200, 43185.8691860, -0.7359121, -0.1383328, 6.6896764, -0.0943504
179.5494030, 89621.7580231, 43186.5601355, -0.8766435, -0.1443208, 6.6755930, 1.2143850
180.5468997, 89622.5573112, 43187.1343914, -1.0176668, -0.1381441, 6.8546504, 1.6582236
181.5443963, 89623.4304063, 43187.5968241, -1.1473944, -0.1238534, 7.0918528, 1.7146298
182.5418930, 89624.3707967, 43187.9547553, -1.2641881, -0.1082011, 7.3290553, 1.9380839
183.5393897, 89625.3611577, 43188.2118899, -1.3662441, -0.0906701, 7.5882486, 2.1442017
184.5368864, 89626.3726407, 43188.3752453, -1.4536210, -0.0819184, 7.8650610, 2.2210191
185.5343831, 89627.3649677, 43188.4511034, -1.5360437, -0.0860422, 8.1418734, 2.3293521
186.5318798, 89628.3658764, 43188.4398420, -1.6317206, -0.1070669, 8.4224192, 2.4839363
187.5293764, 89629.4077501, 43188.3123776, -1.7580932, -0.1341042, 8.7116348, 2.5677919
188.5268731, 89630.3091843, 43188.0787221, -1.8944719, -0.1579497, 9.0008505, 3.1345338
189.5243698, 89631.1693894, 43187.7142111, -2.0501642, -0.1630271, 9.3417709, 3.4121574
190.5218665, 89632.0078672, 43187.2016353, -2.1758531, -0.0865462, 9.6992739, 3.6863754
191.5193632, 89632.7971266, 43186.6189280, -2.2289622, -0.0333681, 10.0712566, 3.9618683
192.5168599, 89633.5523115, 43186.0192750, -2.2522518, -0.0170569, 10.4562952, 4.1104951
193.5143565, 89634.3609911, 43185.3537659, -2.2649399, -0.0079853, 10.8413339, 1.5485699
194.5118532, 89635.1693758, 43184.6769921, -2.2687819, 0.0028870, 10.9828916, -1.1175058
195.5093499, 89635.9559268, 43184.0225644, -2.2581264, 0.0182931, 10.8809232, -1.1070822
196.5068466, 89636.7351631, 43183.3985946, -2.2305284, 0.0384533, 10.7789549, -2.0986203
197.5043433, 89637.5295963, 43182.8121073, -2.1777697, 0.0678572, 10.5829644, -5.3443004
198.5018400, 89638.4153275, 43182.2483055, -2.0927417, 0.0951594, 10.0666425, -5.0770431
199.4993366, 89639.2662779, 43181.8139161, -1.9883481, 0.1231615, 9.5503206, -2.6588558
200.4968333, 89640.1548293, 43181.4840877, -1.8612976, 0.1400118, 9.2684532, -1.0063581
201.4943300, 89641.1075665, 43181.2669615, -1.7321499, 0.1177133, 9.1595058, -0.7224599
202.4918267, 89642.1103522, 43181.1570158, -1.6348758, 0.0798900, 9.0804870, 0.4362157
203.4893234, 89643.0606319, 43181.1316166, -1.5605244, 0.0775187, 9.1282798, 0.4385056
204.4868200, 89644.0770192, 43181.1824544, -1.4806970, 0.0799527, 9.1760725, 1.0432442
205.4843167, 89645.1008497, 43181.3185434, -1.3964729, 0.0788418, 9.2887875, 2.3845681
206.4818134, 89646.0668714, 43181.5256558, -1.3245576, 0.0676485, 9.5414239, 2.4485534
207.4793101, 89647.0331921, 43181.8024595, -1.2601551, 0.0611767, 9.7940603, 2.5953745
208.4768068, 89647.9853909, 43182.1403128, -1.2000185, 0.0574381, 10.0549178, 3.3697974
209.4743035, 89648.9231250, 43182.5346535, -1.1473251, 0.0462308, 10.3838382, 3.4782575
210.4718001, 89649.8256193, 43182.9648245, -1.1064754, 0.0354783, 10.7127586, 3.5867177
211.4692968, 89650.6896606, 43183.4145050, -1.0771568, 0.0245650, 11.0416790, -1.2388456
212.4667935, 89651.5699895, 43183.8996815, -1.0594904, 0.0098461, 10.9291896, -1.4408636
213.4642902, 89652.4324398, 43184.3859495, -1.0581527, -0.0072725, 10.7968826, -1.4894015
214.4617869, 89653.3030692, 43184.8686609, -1.0736110, -0.0231835, 10.6583923, -7.0654044
215.4592836, 89654.1951154, 43185.3378042, -1.1010824, -0.0317547, 9.9752640, -6.5975690
216.4567802, 89655.1004665, 43185.7772259, -1.1388572, -0.0442354, 9.2921357, -6.2193321
217.4542769, 89656.0042905, 43186.1671506, -1.1914321, -0.0636683, 8.5986196, -7.5133046
218.4517736, 89657.0319751, 43186.5328806, -1.2699942, -0.0840656, 7.6777123, -6.6631061
219.4492703, 89657.9636746, 43186.7746522, -1.3724090, -0.1392064, 6.7568050, -3.3189556
220.4467670, 89658.9157381, 43186.8785350, -1.5816953, -0.3160455, 6.2476491, -1.2033509
221.4442637, 89659.8602020, 43186.7134787, -1.8963473, -0.2623992, 6.0524741, -0.8657156
222.4417603, 89660.6935203, 43186.3352481, -2.0903116, -0.1983551, 5.9080746, -0.7711330
223.4392570, 89661.5241023, 43185.7426676, -2.2897291, -0.1924326, 5.7764124, -0.6424194
224.4367537, 89662.2374942, 43184.9832324, -2.4782770, -0.1550256, 5.6643903, -0.5282052
225.4342504, 89662.7987021, 43184.1467160, -2.6193246, -0.1323072, 5.5705971, -0.5193859
226.4317471, 89663.2417685, 43183.2389772, -2.7587443, -0.1507370, 5.4768038, 0.4251496
227.4292438, 89663.5445102, 43182.2474698, -2.9391829, -0.1943335, 5.5536971, 0.8772393
228.4267404, 89663.6432352, 43181.2602107, 3.1326441, -0.2294877, 5.7090838, 1.2278009
229.4242371, 89663.5293778, 43180.3243785, 2.9050328, -0.2535638, 5.9197206, 2.6567627
230.4217338, 89663.1934424, 43179.4327291, 2.6577613, -0.2522460, 6.3516389, 2.8437843
231.4192305, 89662.6123171, 43178.5913300, 2.4267563, -0.1937753, 6.7835571, 2.3780033
232.4167272, 89661.9233451, 43177.9166699, 2.2783935, -0.1138920, 7.1246578, 2.2927258
233.4142239, 89661.1375734, 43177.3068611, 2.1907589, -0.0674876, 7.4387311, 2.3916155
234.4117205, 89660.2727900, 43176.7277311, 2.1356412, -0.0405682, 7.7528045, 2.6770248
235.4092172, 89659.3933774, 43176.1928408, 2.0999318, -0.0328284, 8.0899088, 2.8785931
236.4067139, 89658.5158751, 43175.6986949, 2.0676296, -0.0314202, 8.4373810, 2.9996330
237.4042106, 89657.6418641, 43175.2420153, 2.0370766, -0.0306481, 8.7848533, 3.6094700
238.4017073, 89656.7428319, 43174.8070017, 2.0046061, -0.0377178, 9.1855602, 4.2124041
239.3992040, 89655.8231172, 43174.4044264, 1.9598709, -0.0514486, 9.6321458, 4.4123433
240.3967006, 89654.9029438, 43174.0564046, 1.9027617, -0.0644011, 10.0787315, 1.5126136
241.3941973, 89653.9629140, 43173.7652465, 1.8434457, -0.0435025, 10.2273400, -0.4167467
242.3916940, 89653.0032381, 43173.5119715, 1.8211558, -0.0015967, 10.1866126, -0.4150838
243.3891907, 89652.0329071, 43173.2576090, 1.8398408, 0.0382010, 10.1458852, -4.8046866
244.3866874, 89651.0804924, 43172.9696276, 1.8940095, 0.0691129, 9.6619703, -6.0711904
245.3841841, 89650.1484379, 43172.6160749, 1.9776474, 0.0988788, 9.0134169, -5.6495134
246.3816807, 89649.2514452, 43172.1699477, 2.0921201, 0.1293823, 8.3648636, -4.0398550
247.3791774, 89648.3923092, 43171.5964780, 2.2227264, 0.1135603, 7.8683835, -3.4140317
248.3766741, 89647.6154203, 43170.9330356, 2.3300272, 0.0993098, 7.4229703, -3.2151409
249.3741708, 89646.9562718, 43170.2454343, 2.4254772, 0.1051533, 6.9775571, -1.0768145
250.3716675, 89646.3244835, 43169.4120471, 2.5769547, 0.1950089, 6.8218814, -0.7573333
251.3691642, 89645.9030338, 43168.5572867, 2.8003832, 0.2573040, 6.7102303, -0.7604585
252.3666608, 89645.6989521, 43167.6678535, 3.0291100, 0.2392049, 6.5962172, -0.7551622
253.3641575, 89645.6961825, 43166.6861737, -3.0438223, 0.1848726, 6.4810136, -0.0834399
254.3616542, 89645.8875100, 43165.6572599, -2.8815936, 0.1294684, 6.4681586, 1.3423372
255.3591509, 89646.1938271, 43164.7321740, -2.7640270, 0.1170050, 6.6719584, 1.3839758
256.3566476, 89646.6285232, 43163.8059014, -2.6392775, 0.1305468, 6.8757583, 1.6488178
257.3541443, 89647.1844902, 43162.9469335, -2.4899413, 0.1547476, 7.1109375, 2.3849671
258.3516409, 89647.8498855, 43162.1991596, -2.3412441, 0.1408196, 7.4379719, 2.4921869
259.3491376, 89648.6066830, 43161.5571571, -2.2104909, 0.1220955, 7.7650063, 2.3569723
260.3466343, 89649.4317478, 43161.0136023, -2.0992661, 0.1038811, 8.0621006, 1.3266361
261.3441310, 89650.2973573, 43160.5627357, -2.0053510, 0.0878300, 8.2246031, 1.3531094
262.3416277, 89651.2166701, 43160.1806649, -1.9271089, 0.0692327, 8.3871056, 1.2700121
263.3391244, 89652.1868229, 43159.8547631, -1.8657615, 0.0521839, 8.5368148, -1.3479475
264.3366210, 89653.1252343, 43159.5981412, -1.8070814, 0.0683898, 8.3778315, -1.3226084
265.3341177, 89654.1016940, 43159.4007587, -1.7306485, 0.0850623, 8.2188482, -1.2972693
266.3316144, 89655.1086839, 43159.2856172, -1.6357735, 0.1019972, 8.0598649, -0.9529447
267.3291111, 89656.1510068, 43159.2747653, -1.5279245, 0.0973676, 7.9410518, -0.7378593
268.3266078, 89657.1890490, 43159.3707378, -1.4300155, 0.0931943, 7.8478200, -0.7291453
269.3241045, 89658.1594183, 43159.5557220, -1.3323152, 0.1088558, 7.7545882, -0.4613653
270.3216011, 89659.0974836, 43159.8448965, -1.2028623, 0.1557623, 7.6950125, 0.2932235
271.3190978, 89660.0489504, 43160.3127111, -1.0199855, 0.1815741, 7.7329294, 0.2946648
272.3165945, 89660.7642811, 43160.8320395, -0.8721749, 0.1364305, 7.7708462, 3.0779704
273.3140912, 89661.4119712, 43161.4629207, -0.7172033, 0.1770022, 8.1563829, 3.3467951
274.3115879, 89662.0516167, 43162.3194173, -0.5854024, 0.0717866, 8.5558995, 3.6549286
275.3090846, 89662.5424235, 43163.1078713, -0.5304356, 0.0545853, 8.9718991, 3.8363483
276.3065812, 89663.0349121, 43164.0053731, -0.4719501, 0.0624849, 9.3887413, 4.0105418
